CITY,DATE,DEWP,DEWP_ATTRIBUTES,ELEVATION,FRSHTT,GUST,LATITUDE,LONGITUDE,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,MXSPD,NAME,PRCP,PRCP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,SNDP,STATION,STP,STP_ATTRIBUTES,TEMP,TEMP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES
LosAngeles,2025-01-09,27.7,24.0,29.7,000000,18.1,33.93816,-118.3866,73.0,,46.0,,8.9,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1018.7,24.0,,72295023174,7.1,24.0,59.0,24.0,8.7,24.0,4.9,24.0
LosAngeles,2025-01-10,34.5,24.0,29.7,000000,,33.93816,-118.3866,70.0,,46.0,,8.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1023.7,24.0,,72295023174,12.1,24.0,57.5,24.0,9.5,24.0,3.4,24.0
LosAngeles,2025-01-11,37.7,24.0,29.7,000000,,33.93816,-118.3866,70.0,,46.0,,9.9,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1019.5,24.0,,72295023174,7.4,24.0,56.7,24.0,9.8,24.0,4.4,24.0
LosAngeles,2025-01-12,35.0,24.0,29.7,000000,,33.93816,-118.3866,69.1,,46.0,,9.9,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1016.8,24.0,,72295023174,5.2,24.0,57.5,24.0,10.0,24.0,4.1,24.0
LosAngeles,2025-01-13,29.6,24.0,29.7,000000,19.0,33.93816,-118.3866,69.1,,43.0,,9.9,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1020.4,24.0,,72295023174,8.9,24.0,55.4,24.0,10.0,24.0,3.0,24.0
LosAngeles,2025-01-14,23.2,24.0,29.7,000000,,33.93816,-118.3866,68.0,,41.0,,9.9,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1024.7,24.0,,72295023174,13.0,24.0,55.1,24.0,10.0,24.0,4.5,24.0
LosAngeles,2025-01-15,28.3,24.0,29.7,000000,,33.93816,-118.3866,72.0,,41.0,,11.1,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1023.0,24.0,,72295023174,11.1,24.0,56.6,24.0,10.0,24.0,4.2,24.0
LosAngeles,2025-01-16,28.2,24.0,29.7,000000,,33.93816,-118.3866,72.0,,44.1,,13.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1021.3,24.0,,72295023174,9.5,24.0,57.5,24.0,10.0,24.0,5.3,24.0
LosAngeles,2025-01-17,43.1,24.0,29.7,000000,20.0,33.93816,-118.3866,66.9,,45.0,,13.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1022.0,23.0,,72295023174,10.4,24.0,53.6,24.0,10.0,24.0,5.9,24.0
LosAngeles,2025-01-18,44.7,24.0,29.7,000000,15.0,33.93816,-118.3866,62.1,,45.0,,9.9,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1022.9,22.0,,72295023174,11.2,24.0,54.0,24.0,9.7,24.0,4.4,24.0
LosAngeles,2025-01-19,45.2,24.0,29.7,000000,,33.93816,-118.3866,62.1,,45.0,,12.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1023.2,22.0,,72295023174,11.3,24.0,52.5,24.0,8.1,24.0,4.5,24.0
LosAngeles,2025-01-20,44.1,24.0,29.7,000000,,33.93816,-118.3866,72.0,,45.0,,12.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1020.2,24.0,,72295023174,8.4,24.0,56.1,24.0,9.4,24.0,5.0,24.0
LosAngeles,2025-01-21,24.0,24.0,29.7,000000,,33.93816,-118.3866,72.0,,41.0,,12.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1028.0,24.0,,72295023174,16.6,24.0,57.5,24.0,10.0,24.0,4.3,24.0
LosAngeles,2025-01-22,27.3,24.0,29.7,000000,,33.93816,-118.3866,73.9,,41.0,,9.9,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1024.3,24.0,,72295023174,12.3,24.0,60.7,24.0,10.0,24.0,4.3,24.0
LosAngeles,2025-01-23,28.5,24.0,29.7,000000,,33.93816,-118.3866,80.1,,46.9,,11.1,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1023.6,24.0,,72295023174,11.9,24.0,63.3,24.0,10.0,24.0,3.7,24.0
LosAngeles,2025-01-24,29.3,23.0,29.7,000000,,33.93816,-118.3866,80.1,,46.9,,11.1,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1020.2,24.0,,72295023174,8.1,24.0,64.3,24.0,10.0,24.0,6.3,24.0
LosAngeles,2025-01-25,38.2,24.0,29.7,000000,21.0,33.93816,-118.3866,72.0,,46.0,,12.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1012.2,24.0,,72295023174,0.5,24.0,55.3,24.0,9.8,24.0,6.3,24.0
LosAngeles,2025-01-26,46.2,24.0,29.7,010000,22.0,33.93816,-118.3866,62.1,,46.0,,13.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.02,,1015.2,23.0,,72295023174,3.8,24.0,53.7,24.0,9.4,24.0,7.7,24.0
LosAngeles,2025-01-27,45.0,24.0,29.7,010010,24.1,33.93816,-118.3866,59.0,,46.9,,13.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.92,,1018.2,22.0,,72295023174,6.4,24.0,51.6,24.0,9.3,24.0,6.7,24.0
LosAngeles,2025-01-28,43.3,24.0,29.7,000000,,33.93816,-118.3866,61.0,,44.1,,12.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.33,,1018.4,24.0,,72295023174,6.6,24.0,52.2,24.0,10.0,24.0,5.5,24.0
LosAngeles,2025-01-29,45.5,24.0,29.7,000000,,33.93816,-118.3866,61.0,,44.1,,12.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1019.7,23.0,,72295023174,7.2,24.0,53.6,24.0,10.0,24.0,3.9,24.0
LosAngeles,2025-01-30,46.6,24.0,29.7,000000,19.0,33.93816,-118.3866,61.0,,48.0,,12.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1025.6,17.0,,72295023174,10.9,24.0,54.0,24.0,9.0,24.0,5.4,24.0
LosAngeles,2025-01-31,44.4,24.0,29.7,000000,,33.93816,-118.3866,60.1,,44.1,,13.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1024.3,24.0,,72295023174,12.4,24.0,52.7,24.0,9.6,24.0,4.8,24.0
LosAngeles,2025-02-01,48.0,24.0,29.7,000000,,33.93816,-118.3866,66.0,,44.1,,13.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1021.6,24.0,,72295023174,9.6,24.0,55.2,24.0,9.0,24.0,5.0,24.0
LosAngeles,2025-02-02,54.9,24.0,29.7,000000,,33.93816,-118.3866,66.0,,48.0,,11.1,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1019.0,19.0,,72295023174,7.3,24.0,58.2,24.0,5.9,24.0,5.2,24.0
LosAngeles,2025-02-03,52.6,24.0,29.7,100000,,33.93816,-118.3866,66.0,,51.1,,14.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1015.7,13.0,,72295023174,3.9,24.0,53.8,24.0,0.7,24.0,4.6,24.0
LosAngeles,2025-02-04,50.5,24.0,29.7,000000,18.1,33.93816,-118.3866,64.0,,48.9,,14.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1014.4,20.0,,72295023174,2.6,24.0,56.5,24.0,9.2,24.0,5.6,24.0
LosAngeles,2025-02-05,53.0,24.0,29.7,010000,15.9,33.93816,-118.3866,64.0,,48.9,,11.1,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.19,,1017.4,17.0,,72295023174,6.0,24.0,57.0,24.0,5.0,24.0,7.9,24.0
LosAngeles,2025-02-06,56.4,24.0,29.7,010000,,33.93816,-118.3866,63.0,,53.1,,11.1,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.2,,1016.7,15.0,,72295023174,5.1,24.0,58.7,24.0,5.7,24.0,5.2,24.0
LosAngeles,2025-02-07,56.5,24.0,29.7,110000,21.0,33.93816,-118.3866,62.1,,50.0,,15.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.26,,1017.9,13.0,,72295023174,6.7,22.0,59.3,24.0,6.3,24.0,9.9,24.0
LosAngeles,2025-02-08,49.8,24.0,29.7,000000,,33.93816,-118.3866,62.1,,48.0,,12.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.01,,1024.1,8.0,,72295023174,7.8,22.0,54.7,24.0,10.0,24.0,5.1,24.0
LosAngeles,2025-02-09,46.7,24.0,29.7,000000,,33.93816,-118.3866,66.0,,48.0,,11.1,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1017.4,21.0,,72295023174,5.8,24.0,56.0,24.0,10.0,24.0,4.5,24.0
LosAngeles,2025-02-10,47.3,24.0,29.7,000000,,33.93816,-118.3866,66.0,,46.0,,14.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1017.1,22.0,,72295023174,5.5,24.0,55.5,24.0,10.0,24.0,5.6,24.0
LosAngeles,2025-02-11,45.6,24.0,29.7,000000,21.0,33.93816,-118.3866,62.1,,46.0,,18.1,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1015.0,24.0,,72295023174,3.3,24.0,54.9,24.0,10.0,24.0,6.3,24.0
LosAngeles,2025-02-12,48.4,24.0,29.7,010000,,33.93816,-118.3866,60.1,,50.0,,19.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1012.8,17.0,,72295023174,1.4,24.0,53.6,24.0,7.4,24.0,8.2,24.0
LosAngeles,2025-02-13,54.3,24.0,29.7,010000,26.0,33.93816,-118.3866,60.1,,50.0,,15.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.29,,1014.2,15.0,,72295023174,2.6,24.0,55.9,24.0,5.2,24.0,8.2,24.0
LosAngeles,2025-02-14,54.2,24.0,29.7,010000,29.9,33.93816,-118.3866,61.0,,54.0,,22.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1.73,,1018.0,17.0,,72295023174,5.6,24.0,58.2,24.0,8.1,24.0,13.3,24.0
LosAngeles,2025-02-15,47.1,24.0,29.7,000000,,33.93816,-118.3866,66.0,,46.9,,21.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.01,,1021.7,24.0,,72295023174,10.1,24.0,56.4,24.0,10.0,24.0,7.0,24.0
LosAngeles,2025-02-16,44.7,24.0,29.7,000000,,33.93816,-118.3866,69.1,,46.9,,9.9,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1019.8,24.0,,72295023174,7.9,24.0,58.0,24.0,10.0,24.0,3.7,24.0
LosAngeles,2025-02-17,50.9,24.0,29.7,000000,,33.93816,-118.3866,64.9,,48.0,,9.9,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1014.9,23.0,,72295023174,3.1,24.0,57.0,24.0,10.0,24.0,5.1,24.0
LosAngeles,2025-02-18,51.0,24.0,29.7,000000,,33.93816,-118.3866,64.9,,46.9,,12.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1015.9,24.0,,72295023174,4.2,24.0,56.8,24.0,9.5,24.0,5.5,24.0
LosAngeles,2025-02-19,52.5,24.0,29.7,100000,,33.93816,-118.3866,64.9,,50.0,,12.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1018.2,23.0,,72295023174,6.5,24.0,56.8,24.0,7.9,24.0,5.2,24.0
LosAngeles,2025-02-20,53.7,24.0,29.7,100000,,33.93816,-118.3866,66.0,,50.0,,12.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1016.0,20.0,,72295023174,4.1,24.0,56.3,24.0,6.3,24.0,6.0,24.0
LosAngeles,2025-02-21,53.1,24.0,29.7,000000,,33.93816,-118.3866,73.9,,50.0,,12.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1016.3,18.0,,72295023174,5.0,24.0,58.9,24.0,7.0,24.0,6.1,24.0
LosAngeles,2025-02-22,51.0,24.0,29.7,100000,,33.93816,-118.3866,64.4,,46.4,,12.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1020.9,22.0,,72295023174,9.4,24.0,56.5,24.0,8.1,24.0,4.9,24.0
LosAngeles,2025-02-23,49.8,24.0,29.7,000000,,33.93816,-118.3866,71.1,,46.9,,11.1,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1022.8,24.0,,72295023174,11.1,24.0,58.8,24.0,8.4,24.0,5.4,24.0
LosAngeles,2025-02-24,51.7,24.0,29.7,000000,,33.93816,-118.3866,71.1,,48.9,,11.1,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1020.2,24.0,,72295023174,8.4,24.0,60.1,24.0,9.7,24.0,4.0,24.0
LosAngeles,2025-02-25,53.7,24.0,29.7,100000,,33.93816,-118.3866,70.0,,50.0,,11.1,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1015.7,19.0,,72295023174,4.1,24.0,57.9,24.0,7.5,24.0,5.5,24.0
LosAngeles,2025-02-26,54.0,24.0,29.7,100000,,33.93816,-118.3866,62.1,,51.8,,9.9,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1013.6,19.0,,72295023174,2.0,24.0,57.8,24.0,5.0,24.0,4.2,24.0
LosAngeles,2025-02-27,49.4,24.0,29.7,100000,22.0,33.93816,-118.3866,84.0,,52.0,,15.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1016.4,20.0,,72295023174,4.5,24.0,61.0,24.0,7.3,24.0,4.8,24.0
LosAngeles,2025-02-28,48.8,21.0,29.7,000000,22.0,33.93816,-118.3866,73.0,,55.9,,15.0,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",0.0,,1014.2,20.0,,72295023174,2.6,21.0,62.3,21.0,10.0,21.0,6.1,21.0
Madison,2025-01-01,19.9,24.0,261.7,001000,20.0,43.14069,-89.34521,34.0,,23.0,,9.9,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.03,,1017.4,24.0,,72641014837,985.5,19.0,28.2,24.0,9.8,24.0,7.7,24.0
Madison,2025-01-02,12.5,24.0,261.7,001000,18.1,43.14069,-89.34521,30.0,,18.0,,8.9,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1023.3,24.0,,72641014837,990.5,24.0,23.1,24.0,10.0,24.0,5.2,24.0
Madison,2025-01-03,8.7,24.0,261.7,001000,22.9,43.14069,-89.34521,30.0,,14.0,,14.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1025.2,18.0,,72641014837,991.8,24.0,19.9,24.0,9.8,24.0,7.9,24.0
Madison,2025-01-04,-1.3,24.0,261.7,000000,20.0,43.14069,-89.34521,24.1,,7.0,,11.1,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1028.4,24.0,,72641014837,994.9,24.0,13.7,24.0,10.0,24.0,7.4,24.0
Madison,2025-01-05,-5.0,24.0,261.7,000000,15.9,43.14069,-89.34521,21.0,,7.0,,11.1,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1026.6,24.0,,72641014837,992.9,24.0,11.7,24.0,10.0,24.0,6.5,24.0
Madison,2025-01-06,9.8,24.0,261.7,001000,20.0,43.14069,-89.34521,24.1,,7.0,,13.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1024.9,21.0,,72641014837,991.5,24.0,18.8,24.0,9.9,24.0,9.1,24.0
Madison,2025-01-07,7.8,24.0,261.7,000000,,43.14069,-89.34521,25.0,,8.1,,8.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1031.2,24.0,,72641014837,997.7,24.0,15.4,24.0,10.0,24.0,3.7,24.0
Madison,2025-01-08,3.7,24.0,261.7,000000,,43.14069,-89.34521,25.0,,6.1,,6.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1029.7,24.0,,72641014837,995.9,24.0,15.3,24.0,10.0,24.0,2.8,24.0
Madison,2025-01-09,5.5,24.0,261.7,000000,,43.14069,-89.34521,32.0,,6.1,,13.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1022.7,24.0,,72641014837,989.3,24.0,16.8,24.0,10.0,24.0,5.9,24.0
Madison,2025-01-10,19.1,24.0,261.7,001000,15.9,43.14069,-89.34521,32.0,,8.1,,11.1,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.01,,1014.4,18.0,,72641014837,981.3,24.0,26.6,24.0,8.8,24.0,5.7,24.0
Madison,2025-01-11,20.4,24.0,261.7,001000,,43.14069,-89.34521,32.0,,23.0,,8.9,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.01,,1008.2,17.0,,72641014837,975.9,24.0,27.6,24.0,9.5,24.0,3.8,24.0
Madison,2025-01-12,21.9,24.0,261.7,011000,22.0,43.14069,-89.34521,32.0,,24.1,,14.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1008.0,14.0,,72641014837,974.7,24.0,28.5,24.0,8.8,24.0,9.4,24.0
Madison,2025-01-13,2.4,24.0,261.7,001000,21.0,43.14069,-89.34521,32.0,,3.0,,13.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1017.6,24.0,,72641014837,984.8,24.0,13.2,24.0,9.7,24.0,8.4,24.0
Madison,2025-01-14,-1.4,24.0,261.7,001000,18.1,43.14069,-89.34521,16.0,,1.0,,11.1,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.02,,1025.7,23.0,,72641014837,992.0,24.0,9.5,24.0,8.9,24.0,5.8,24.0
Madison,2025-01-15,-0.4,24.0,261.7,000000,19.0,43.14069,-89.34521,23.0,,1.0,,9.9,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1030.2,24.0,,72641014837,996.0,24.0,9.8,24.0,10.0,24.0,4.2,24.0
Madison,2025-01-16,18.5,24.0,261.7,001000,21.0,43.14069,-89.34521,36.0,,19.9,,13.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1012.9,21.0,,72641014837,980.4,24.0,28.5,24.0,9.8,24.0,7.4,24.0
Madison,2025-01-17,23.0,24.0,261.7,000000,28.0,43.14069,-89.34521,50.0,,24.1,,17.1,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1007.2,24.0,,72641014837,974.6,24.0,34.3,24.0,10.0,24.0,7.8,24.0
Madison,2025-01-18,11.6,24.0,261.7,001000,25.1,43.14069,-89.34521,50.0,,16.0,,14.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1010.0,24.0,,72641014837,978.6,24.0,28.0,24.0,10.0,24.0,9.8,24.0
Madison,2025-01-19,-11.1,24.0,261.7,000000,21.0,43.14069,-89.34521,16.0,,-4.0,,12.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1025.2,24.0,,72641014837,991.6,24.0,3.5,24.0,10.0,24.0,9.2,24.0
Madison,2025-01-20,-13.6,24.0,261.7,001000,21.0,43.14069,-89.34521,6.1,,-6.0,,12.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1030.7,20.0,,72641014837,996.7,24.0,-2.5,24.0,9.6,24.0,5.3,24.0
Madison,2025-01-21,-18.1,24.0,261.7,000000,17.1,43.14069,-89.34521,3.0,,-13.0,,9.9,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1034.3,22.0,,72641014837,999.8,24.0,-6.3,24.0,10.0,24.0,6.4,24.0
Madison,2025-01-22,-2.8,24.0,261.7,001000,27.0,43.14069,-89.34521,21.9,,-11.0,,15.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1023.6,16.0,1.2,72641014837,987.7,24.0,8.3,24.0,7.1,24.0,9.6,24.0
Madison,2025-01-23,7.0,24.0,261.7,001000,22.0,43.14069,-89.34521,24.1,,1.0,,14.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.06,,1022.6,19.0,1.2,72641014837,984.0,8.0,15.5,24.0,8.5,24.0,6.9,24.0
Madison,2025-01-24,-4.7,24.0,261.7,000000,,43.14069,-89.34521,24.1,,-8.0,,15.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1024.8,24.0,1.2,72641014837,,0.0,4.8,24.0,10.0,24.0,3.9,24.0
Madison,2025-01-25,13.5,24.0,261.7,001000,28.9,43.14069,-89.34521,37.0,,15.1,,15.9,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1017.2,24.0,1.2,72641014837,984.4,19.0,24.4,24.0,10.0,24.0,7.2,24.0
Madison,2025-01-26,8.4,24.0,261.7,000000,17.1,43.14069,-89.34521,37.9,,10.0,,9.9,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1025.6,24.0,,72641014837,992.5,24.0,21.3,24.0,10.0,24.0,5.9,24.0
Madison,2025-01-27,7.9,24.0,261.7,000000,28.0,43.14069,-89.34521,43.0,,12.0,,13.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1014.8,24.0,,72641014837,990.4,6.0,26.9,24.0,10.0,24.0,7.5,24.0
Madison,2025-01-28,20.2,24.0,261.7,000000,27.0,43.14069,-89.34521,48.9,,19.0,,14.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1005.8,24.0,,72641014837,,0.0,34.1,24.0,10.0,24.0,6.5,24.0
Madison,2025-01-29,23.1,24.0,261.7,000000,22.9,43.14069,-89.34521,48.9,,24.3,,13.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1007.0,24.0,,72641014837,,0.0,40.3,24.0,10.0,24.0,8.8,24.0
Madison,2025-01-30,21.6,24.0,261.7,000000,17.1,43.14069,-89.34521,57.0,,21.0,,8.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1013.6,24.0,,72641014837,980.2,19.0,35.7,24.0,10.0,24.0,3.6,24.0
Madison,2025-01-31,29.5,24.0,261.7,100000,28.0,43.14069,-89.34521,57.0,,21.2,,20.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1010.0,21.0,,72641014837,977.8,24.0,38.5,24.0,7.7,24.0,8.6,24.0
Madison,2025-02-01,15.8,24.0,261.7,000000,20.0,43.14069,-89.34521,45.0,,18.0,,15.9,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1025.0,24.0,,72641014837,992.3,24.0,26.7,24.0,10.0,24.0,9.4,24.0
Madison,2025-02-02,27.0,24.0,261.7,001000,25.1,43.14069,-89.34521,41.0,,19.0,,15.9,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.02,,1016.0,21.0,,72641014837,983.6,24.0,32.3,24.0,6.2,24.0,7.4,24.0
Madison,2025-02-03,31.3,24.0,261.7,010000,22.0,43.14069,-89.34521,41.0,,29.1,,15.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1013.7,21.0,,72641014837,981.6,24.0,34.9,24.0,5.4,24.0,6.7,24.0
Madison,2025-02-04,9.8,24.0,261.7,001000,22.9,43.14069,-89.34521,37.0,,10.9,,14.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1028.7,24.0,,72641014837,996.0,24.0,22.0,24.0,10.0,19.0,8.1,24.0
Madison,2025-02-05,6.7,24.0,261.7,001000,,43.14069,-89.34521,30.0,,12.2,,14.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1028.8,23.0,,72641014837,995.6,24.0,19.2,24.0,10.0,24.0,8.1,24.0
Madison,2025-02-06,20.1,24.0,261.7,011000,42.0,43.14069,-89.34521,39.0,,12.9,,18.1,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.01,,1011.3,20.0,,72641014837,979.2,24.0,30.1,24.0,8.4,21.0,7.7,24.0
Madison,2025-02-07,2.6,24.0,261.7,000000,35.0,43.14069,-89.34521,39.0,,12.0,,17.1,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1023.4,24.0,,72641014837,990.4,24.0,20.4,24.0,10.0,24.0,6.6,24.0
Madison,2025-02-08,13.9,24.0,261.7,001000,,43.14069,-89.34521,35.1,,12.0,,13.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1019.6,22.0,,72641014837,986.2,24.0,27.4,24.0,9.6,24.0,5.8,24.0
Madison,2025-02-09,11.0,24.0,261.7,001000,21.0,43.14069,-89.34521,35.1,,16.0,,13.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.01,,1025.2,24.0,,72641014837,992.4,24.0,23.2,24.0,9.7,24.0,6.5,24.0
Madison,2025-02-10,2.8,24.0,261.7,000000,,43.14069,-89.34521,30.0,,10.0,,7.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1031.9,24.0,,72641014837,998.4,24.0,18.9,24.0,10.0,24.0,2.9,24.0
Madison,2025-02-11,3.1,24.0,261.7,001000,14.0,43.14069,-89.34521,30.0,,10.0,,11.1,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.01,,1029.2,22.0,,72641014837,996.0,24.0,18.0,24.0,9.3,24.0,6.3,24.0
Madison,2025-02-12,0.3,24.0,261.7,001000,,43.14069,-89.34521,21.0,,9.0,,13.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.17,,1021.6,24.0,2.0,72641014837,988.1,24.0,13.3,24.0,6.7,24.0,7.6,24.0
Madison,2025-02-13,3.6,24.0,261.7,001000,20.0,43.14069,-89.34521,18.0,,5.0,,12.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.09,,1021.1,23.0,2.0,72641014837,987.7,24.0,12.9,24.0,7.4,24.0,8.4,24.0
Madison,2025-02-14,-2.2,24.0,261.7,101000,26.0,43.14069,-89.34521,24.1,,-4.0,,15.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1033.7,24.0,3.1,72641014837,999.4,24.0,8.2,24.0,10.0,24.0,6.0,24.0
Madison,2025-02-15,18.1,24.0,261.7,101000,15.9,43.14069,-89.34521,27.0,,19.4,,15.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.23,,1016.5,16.0,5.1,72641014837,984.5,24.0,22.7,24.0,5.5,24.0,6.9,24.0
Madison,2025-02-16,13.9,24.0,261.7,001000,25.1,43.14069,-89.34521,28.0,,14.0,,14.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.05,,1014.2,22.0,3.9,72641014837,981.6,24.0,22.5,24.0,7.7,24.0,10.5,24.0
Madison,2025-02-17,-10.3,24.0,261.7,000000,20.0,43.14069,-89.34521,25.0,,-4.0,,11.1,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.01,,1024.8,24.0,3.9,72641014837,991.4,24.0,3.6,24.0,10.0,24.0,6.9,24.0
Madison,2025-02-18,-16.2,24.0,261.7,000000,,43.14069,-89.34521,9.0,,-11.9,,8.0,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1035.0,24.0,3.9,72641014837,0.7,24.0,-3.0,24.0,10.0,24.0,5.7,24.0
Madison,2025-02-19,-10.5,24.0,261.7,000000,,43.14069,-89.34521,12.9,,-11.0,,8.9,"MADISON DANE CO REGIONAL AIRPORT, WI US",0.0,,1036.1,24.0,3.9,72641014837,1.6,24.0,3.0,24.0,10.0,24.0,5.3,24.0
